# hs_truth_z, event_#
-115.9511,6172.0000
48.3902,6173.0000
90.5087,6174.0000
18.9240,6175.0000
-23.3150,6176.0000
6.5568,6177.0000
69.9372,6178.0000
-40.6360,6179.0000
59.9194,6180.0000
-82.6909,6181.0000
-78.8278,6182.0000
78.9146,6183.0000
84.7826,6184.0000
-50.7357,6185.0000
-17.9207,6186.0000
30.1554,6187.0000
-79.2200,6188.0000
32.1776,6189.0000
57.3672,6190.0000
10.0999,6191.0000
-30.1148,6192.0000
51.1681,6193.0000
-31.1368,6194.0000
-28.8307,6195.0000
115.8433,6196.0000
66.1502,6197.0000
60.1500,6198.0000
57.5716,6199.0000
-80.2769,6200.0000
16.5546,6201.0000
65.1853,6202.0000
78.9722,6203.0000
8.1086,6204.0000
15.6498,6205.0000
-62.0527,6206.0000
-35.9046,6207.0000
19.9612,6208.0000
-52.4772,6209.0000
-16.7990,6210.0000
38.0217,6211.0000
-32.1888,6212.0000
103.6545,6213.0000
36.6839,6214.0000
61.6689,6215.0000
-9.5773,6216.0000
-64.3629,6217.0000
-37.5121,6218.0000
23.1292,6219.0000
44.1690,6220.0000
-63.8956,6221.0000
-50.9140,6222.0000
35.3208,6223.0000
45.6775,6224.0000
53.4406,6225.0000
-18.7414,6226.0000
5.0769,6227.0000
49.6510,6228.0000
-40.5791,6229.0000
36.4207,6230.0000
-10.0065,6231.0000
-23.1849,6232.0000
36.3928,6233.0000
22.4394,6234.0000
42.5736,6235.0000
-61.2180,6236.0000
15.5488,6237.0000
10.0466,6238.0000
72.2573,6239.0000
-11.7814,6240.0000
-114.0298,6241.0000
-37.9486,6242.0000
-3.6061,6243.0000
-13.1243,6245.0000
-14.8321,6246.0000
33.5250,6247.0000
16.0690,6248.0000
-4.9008,6249.0000
-54.6332,6250.0000
-56.2432,6251.0000
-0.9623,6252.0000
24.8743,6253.0000
-35.7957,6254.0000
-5.7221,6255.0000
41.4519,6256.0000
-49.9226,6257.0000
-29.7717,6258.0000
68.2685,6259.0000
-12.0192,6260.0000
18.4223,6261.0000
-63.8706,6262.0000
-75.6226,6263.0000
-33.4247,6264.0000
-11.5511,6265.0000
108.7005,6266.0000
-9.7760,6267.0000
75.9466,6268.0000
27.4696,6269.0000
-2.2851,6270.0000
38.4556,6271.0000
-9.9814,6272.0000
-36.3471,6273.0000
-34.4633,6274.0000
-44.3694,6275.0000
21.1866,6276.0000
-41.0114,6277.0000
18.0686,6278.0000
-34.2824,6279.0000
47.1471,6280.0000
-3.2329,6281.0000
-5.5784,6282.0000
-47.9637,6283.0000
-15.7893,6284.0000
52.5864,6285.0000
-19.0762,6286.0000
-38.9192,6287.0000
-52.8618,6288.0000
-21.5454,6289.0000
34.2585,6290.0000
23.0206,6291.0000
20.7359,6292.0000
-40.3867,6293.0000
-46.5159,6294.0000
-21.2755,6295.0000
5.2719,6296.0000
-19.3869,6297.0000
6.3588,6298.0000
-4.3613,6299.0000
54.2719,6300.0000
-45.8714,6301.0000
-17.5917,6302.0000
7.4938,6303.0000
17.2344,6304.0000
50.0614,6305.0000
-14.0394,6306.0000
-12.1784,6307.0000
88.1972,6308.0000
-9.3964,6309.0000
28.9540,6310.0000
34.1199,6311.0000
46.6238,6312.0000
27.4416,6313.0000
-15.2118,6314.0000
-25.6063,6315.0000
-65.2996,6316.0000
9.2502,6317.0000
-28.6738,6318.0000
43.1396,6319.0000
31.1315,6320.0000
-95.0725,6321.0000
-39.8740,6322.0000
-1.4354,6323.0000
5.6126,6324.0000
6.5656,6325.0000
6.1468,6326.0000
53.8846,6327.0000
11.2377,6328.0000
-7.5729,6329.0000
-16.8152,6330.0000
10.0748,6331.0000
4.3334,6332.0000
31.0198,6333.0000
-26.6757,6334.0000
82.0419,6335.0000
99.3328,6336.0000
1.3826,6337.0000
19.9691,6338.0000
-66.9221,6339.0000
22.2685,6340.0000
-89.7952,6341.0000
-6.1418,6342.0000
40.7643,6343.0000
85.5150,6344.0000
-2.9892,6345.0000
-52.0462,6346.0000
0.1117,6347.0000
-16.9013,6348.0000
-49.5156,6349.0000
39.0125,6350.0000
-25.7737,6351.0000
52.8650,6352.0000
2.4035,6353.0000
-96.5522,6354.0000
-44.5500,6355.0000
-14.5669,6356.0000
21.5705,6357.0000
-4.4697,6358.0000
-29.6541,6359.0000
52.8811,6360.0000
13.1596,6361.0000
70.6465,6362.0000
-16.3092,6363.0000
50.5632,6364.0000
2.5547,6365.0000
-4.5122,6366.0000
-60.3083,6367.0000
1.8058,6368.0000
-26.1088,6369.0000
42.4540,6370.0000
36.4744,6371.0000
6.0418,6372.0000
-17.4325,6373.0000
8.9496,6374.0000
42.8998,6375.0000
9.8754,6376.0000
-62.5073,6377.0000
-37.0897,6378.0000
8.2800,6379.0000
4.8333,6380.0000
-5.2200,6381.0000
55.3041,6382.0000
-34.2090,6383.0000
49.9716,6384.0000
39.1107,6385.0000
37.5797,6386.0000
-63.5614,6387.0000
48.8717,6388.0000
-17.9640,6389.0000
-39.3921,6390.0000
-15.8972,6391.0000
22.2849,6392.0000
-45.7413,6393.0000
-4.6767,6394.0000
-32.3633,6395.0000
-56.8717,6396.0000
77.7216,6397.0000
116.8287,6398.0000
45.7186,6399.0000
-8.3617,6400.0000
-6.8305,6401.0000
-24.4452,6402.0000
15.2849,6403.0000
66.0587,6404.0000
117.4334,6405.0000
42.0892,6406.0000
61.0504,6407.0000
-12.8456,6408.0000
72.7116,6409.0000
-17.0375,6410.0000
32.0213,6411.0000
-76.0763,6412.0000
1.6438,6413.0000
-101.8530,6414.0000
-13.5458,6415.0000
12.4087,6416.0000
118.8873,6417.0000
-81.3307,6418.0000
46.2236,6419.0000
-9.0659,6420.0000
35.4361,6421.0000
-9.4870,6422.0000
53.8614,6423.0000
17.8732,6424.0000
31.5568,6425.0000
22.9113,6426.0000
21.8874,6427.0000
63.4266,6428.0000
11.7141,6429.0000
12.0763,6430.0000
-56.2754,6431.0000
-44.6394,6432.0000
-29.7735,6433.0000
-14.8790,6434.0000
-23.6509,6435.0000
-6.4573,6436.0000
-32.9598,6437.0000
26.1542,6438.0000
16.5120,6439.0000
-22.2887,6440.0000
7.8275,6441.0000
36.9267,6442.0000
43.9902,6443.0000
-50.4357,6444.0000
2.2383,6445.0000
13.4299,6446.0000
16.2858,6447.0000
60.0718,6448.0000
66.6142,6449.0000
13.7528,6450.0000
2.5185,6451.0000
19.3959,6452.0000
15.1589,6453.0000
33.3441,6454.0000
-59.6011,6455.0000
31.1229,6456.0000
-12.8028,6457.0000
-70.2471,6458.0000
6.6733,6459.0000
-40.9374,6460.0000
-75.2045,6461.0000
-42.4104,6462.0000
-59.2088,6463.0000
-1.8081,6464.0000
-18.4061,6465.0000
-46.2905,6466.0000
21.0732,6467.0000
-16.6283,6468.0000
-60.4523,6469.0000
-57.0751,6470.0000
6.4439,6471.0000
13.8772,6472.0000
-46.5991,6473.0000
30.7198,6474.0000
1.6478,6475.0000
-44.0775,6476.0000
-34.9524,6477.0000
44.9527,6478.0000
9.2667,6479.0000
-2.2808,6480.0000
-15.7508,6481.0000
-13.3138,6482.0000
-70.9227,6483.0000
-2.0422,6484.0000
9.9057,6485.0000
33.2165,6486.0000
-5.1336,6487.0000
20.7049,6488.0000
-12.7613,6489.0000
39.5320,6490.0000
79.1621,6491.0000
40.9513,6492.0000
52.0979,6493.0000
-34.4961,6494.0000
-73.3433,6495.0000
-6.1753,6496.0000
35.3231,6497.0000
16.9549,6498.0000
-11.3807,6499.0000
28.8744,6500.0000
19.0588,6501.0000
21.4942,6502.0000
11.7167,6503.0000
34.0145,6504.0000
-37.7936,6505.0000
-6.1065,6506.0000
90.3009,6507.0000
-83.5720,6508.0000
-120.1273,6509.0000
16.4337,6510.0000
42.7098,6511.0000
-48.8771,6512.0000
-53.6261,6513.0000
7.2130,6514.0000
-28.7762,6515.0000
33.6604,6516.0000
4.8463,6517.0000
16.6055,6518.0000
11.4915,6519.0000
25.3891,6520.0000
1.3524,6521.0000
21.9542,6522.0000
-8.2295,6523.0000
-73.1892,6524.0000
-67.6652,6525.0000
-11.7481,6526.0000
26.5843,6527.0000
-10.9626,6528.0000
-53.0293,6529.0000
-30.7648,6530.0000
-48.8001,6531.0000
22.3165,6532.0000
-18.9362,6533.0000
-16.6352,6534.0000
-53.8602,6535.0000
0.8750,6536.0000
-4.7344,6537.0000
-40.6095,6538.0000
16.7306,6539.0000
27.1019,6540.0000
-36.8601,6541.0000
-27.3744,6542.0000
14.0432,6543.0000
-15.8886,6544.0000
-37.7717,6545.0000
-6.9225,6546.0000
-79.8037,6547.0000
-56.8466,6548.0000
89.5472,6549.0000
-64.3879,6550.0000
96.4489,6551.0000
14.5809,6552.0000
29.6596,6553.0000
83.1648,6554.0000
12.3845,6555.0000
50.1241,6556.0000
19.9152,6557.0000
30.0561,6558.0000
7.3915,6559.0000
-7.0619,6560.0000
110.1344,6561.0000
-32.3306,6562.0000
29.6960,6563.0000
-26.6917,6564.0000
-22.1840,6565.0000
13.9650,6566.0000
-1.5822,6567.0000
40.0136,6568.0000
-27.7750,6569.0000
10.5849,6570.0000
69.2396,6571.0000
47.6233,6572.0000
-37.3774,6573.0000
-8.0663,6574.0000
46.3905,6575.0000
24.8647,6576.0000
-124.4775,6577.0000
-14.6158,6578.0000
-52.2610,6579.0000
57.3864,6580.0000
35.3811,6581.0000
-55.8630,6582.0000
4.2984,6583.0000
103.9180,6584.0000
-57.6798,6585.0000
-37.1690,6586.0000
-26.8476,6587.0000
-77.0955,6588.0000
69.0695,6589.0000
-46.0057,6590.0000
-69.8350,6591.0000
-13.3854,6592.0000
-43.5418,6593.0000
31.5633,6594.0000
-1.3204,6595.0000
-56.0076,6596.0000
-37.5569,6597.0000
49.1135,6598.0000
43.5218,6599.0000
-24.8212,6600.0000
-122.7753,6601.0000
-29.3196,6602.0000
-55.4592,6603.0000
-15.4332,6604.0000
44.5026,6605.0000
27.6328,6606.0000
36.0227,6607.0000
16.2169,6608.0000
30.9353,6609.0000
30.9081,6610.0000
-8.6508,6611.0000
-5.7849,6612.0000
13.9356,6613.0000
8.0698,6614.0000
17.4986,6615.0000
87.7666,6616.0000
-9.1834,6617.0000
-43.3802,6618.0000
14.3543,6619.0000
-15.5591,6620.0000
33.0244,6621.0000
-56.6099,6622.0000
-37.9281,6623.0000
-4.4654,6624.0000
-32.2691,6625.0000
-4.4315,6626.0000
48.2253,6627.0000
45.4319,6628.0000
-9.3004,6629.0000
-33.2645,6630.0000
-9.0520,6631.0000
59.1048,6632.0000
-29.2162,6633.0000
-32.3752,6634.0000
-33.3167,6635.0000
70.8665,6636.0000
-22.9091,6637.0000
33.8048,6638.0000
22.5918,6639.0000
14.9943,6640.0000
16.8977,6641.0000
67.8035,6642.0000
-14.6708,6643.0000
15.9124,6644.0000
12.2776,6645.0000
78.3176,6646.0000
43.6562,6647.0000
2.5159,6648.0000
-14.5818,6649.0000
-18.6801,6650.0000
-9.8184,6651.0000
24.9704,6652.0000
46.2618,6653.0000
91.0773,6654.0000
-39.1042,6655.0000
-25.5764,6656.0000
12.4234,6657.0000
-108.3961,6658.0000
64.5834,6659.0000
40.4463,6660.0000
71.9165,6661.0000
-6.1903,6662.0000
-29.9623,6663.0000
-3.9284,6664.0000
80.4355,6665.0000
-38.1382,6666.0000
-50.2005,6667.0000
-49.6675,6668.0000
-34.6047,6669.0000
-56.4717,6670.0000
-53.6084,6671.0000
78.8061,6672.0000
-14.3650,6673.0000
-6.3457,6674.0000
10.2394,6675.0000
17.5865,6676.0000
-62.5564,6677.0000
37.6646,6678.0000
-72.7438,6679.0000
23.2746,6680.0000
-33.9323,6681.0000
22.3249,6682.0000
-51.1625,6683.0000
-14.6595,6684.0000
-56.8190,6685.0000
-47.7970,6686.0000
69.7209,6687.0000
-21.4384,6688.0000
57.8794,6689.0000
-36.2003,6690.0000
-17.4285,6691.0000
49.6255,6692.0000
2.2246,6693.0000
-12.6656,6694.0000
-7.2659,6695.0000
-2.8501,6696.0000
23.4516,6697.0000
55.7435,6698.0000
-39.3390,6699.0000
-115.1782,6700.0000
-40.4295,6701.0000
-9.3150,6702.0000
-59.8074,6703.0000
32.0695,6704.0000
11.9524,6705.0000
-41.6809,6706.0000
0.9722,6707.0000
23.8378,6708.0000
67.4409,6709.0000
23.1072,6710.0000
-11.5034,6711.0000
29.0511,6712.0000
28.6570,6713.0000
-16.3987,6714.0000
59.3040,6715.0000
-41.2267,6716.0000
-31.0509,6717.0000
2.3527,6718.0000
108.2784,6719.0000
-2.5152,6720.0000
-20.8342,6721.0000
-2.4305,6722.0000
-37.9680,6723.0000
10.2535,6724.0000
63.3527,6725.0000
-75.1450,6726.0000
-25.7737,6727.0000
-73.6104,6728.0000
39.9286,6729.0000
-3.2814,6730.0000
-55.9930,6731.0000
-25.2508,6732.0000
-6.4741,6733.0000
-80.9735,6734.0000
19.2503,6735.0000
117.5898,6736.0000
38.4542,6737.0000
-46.7032,6738.0000
-67.4277,6739.0000
43.7247,6740.0000
-1.2499,6741.0000
42.3524,6742.0000
13.9724,6743.0000
4.3064,6744.0000
52.0612,6745.0000
-13.3100,6746.0000
27.3906,6747.0000
-41.7736,6748.0000
46.5587,6749.0000
-78.8229,6750.0000
-74.7560,6751.0000
-58.2476,6752.0000
17.8108,6753.0000
-26.2011,6754.0000
32.6477,6755.0000
57.7133,6756.0000
-31.7883,6757.0000
-16.6641,6758.0000
-58.2281,6759.0000
-57.1149,6760.0000
-69.0225,6761.0000
-13.2824,6762.0000
-59.2489,6763.0000
55.6046,6764.0000
0.5131,6765.0000
-48.6706,6766.0000
21.5004,6767.0000
-21.6130,6768.0000
94.2421,6769.0000
-44.8988,6770.0000
-11.5983,6771.0000
-32.3443,6772.0000
-30.5311,6773.0000
32.6259,6774.0000
-36.1479,6775.0000
6.7770,6776.0000
14.7822,6777.0000
-81.1111,6778.0000
7.0329,6779.0000
-2.8067,6780.0000
38.4227,6781.0000
-11.8732,6782.0000
-19.5767,6783.0000
2.2732,6784.0000
1.5037,6785.0000
-38.3216,6786.0000
47.7100,6787.0000
-26.3920,6788.0000
30.2706,6789.0000
41.3349,6790.0000
-40.4999,6791.0000
23.3769,6792.0000
-11.1327,6793.0000
-24.0976,6794.0000
-19.8647,6795.0000
39.8258,6796.0000
-51.4887,6797.0000
-57.3955,6798.0000
17.6284,6799.0000
-17.3178,6800.0000
45.1237,6801.0000
12.1838,6802.0000
-56.1554,6803.0000
-3.6673,6804.0000
-79.1663,6805.0000
-6.0160,6806.0000
40.4276,6807.0000
-10.7345,6808.0000
9.9974,6809.0000
70.0795,6810.0000
-5.6874,6811.0000
11.3782,6812.0000
32.7787,6813.0000
-73.3562,6814.0000
-55.1677,6815.0000
23.9327,6816.0000
44.4328,6817.0000
-110.1357,6818.0000
3.3752,6819.0000
-37.2737,6820.0000
-15.8732,6821.0000
-20.4450,6822.0000
-49.6000,6823.0000
24.6754,6824.0000
-3.8133,6825.0000
67.2882,6826.0000
18.0849,6827.0000
41.2986,6828.0000
43.2928,6829.0000
9.9693,6830.0000
-25.5620,6831.0000
-19.0352,6832.0000
14.5713,6833.0000
-60.4928,6834.0000
-77.4593,6835.0000
-42.0178,6836.0000
12.1414,6837.0000
-14.2346,6838.0000
25.8175,6839.0000
44.8339,6840.0000
-27.1926,6841.0000
68.1333,6842.0000
-53.2961,6843.0000
-4.4580,6844.0000
-53.5552,6845.0000
-24.0788,6846.0000
-5.6897,6847.0000
82.0518,6848.0000
48.8110,6849.0000
50.5347,6850.0000
42.2863,6851.0000
53.9792,6852.0000
2.0999,6853.0000
-7.5196,6854.0000
24.4828,6855.0000
-22.7238,6856.0000
36.8939,6857.0000
-67.8679,6858.0000
-24.6968,6859.0000
74.4357,6860.0000
46.6001,6861.0000
45.5683,6862.0000
-19.7210,6863.0000
-63.8082,6864.0000
29.1656,6865.0000
-19.7713,6866.0000
-83.6151,6867.0000
-16.1012,6868.0000
1.5218,6869.0000
-2.5407,6870.0000
-24.1728,6871.0000
18.1171,6872.0000
40.7085,6873.0000
-63.5667,6874.0000
50.0000,6875.0000
94.7499,6876.0000
15.5565,6877.0000
-6.9429,6878.0000
39.5369,6879.0000
-12.9297,6880.0000
-9.7034,6881.0000
-5.6154,6882.0000
18.6950,6883.0000
-40.9255,6884.0000
35.7727,6885.0000
-48.1596,6886.0000
5.0563,6887.0000
-7.5726,6888.0000
71.1615,6889.0000
2.4889,6890.0000
10.7521,6891.0000
-49.6162,6892.0000
-7.8085,6893.0000
3.2384,6894.0000
45.9527,6895.0000
26.0088,6896.0000
-54.5033,6897.0000
-23.7788,6898.0000
2.3728,6899.0000
-37.7930,6900.0000
10.5965,6901.0000
11.1025,6902.0000
-18.1863,6903.0000
-4.7454,6904.0000
23.0336,6905.0000
-32.7567,6906.0000
76.0258,6907.0000
75.5863,6908.0000
-51.6842,6910.0000
-3.8588,6911.0000
-41.8526,6912.0000
19.9300,6913.0000
-42.1346,6914.0000
54.0325,6915.0000
51.0904,6916.0000
-37.2487,6917.0000
-20.1548,6918.0000
1.3414,6919.0000
80.9477,6920.0000
-14.3223,6921.0000
-45.5405,6922.0000
-11.1757,6923.0000
-37.0354,6924.0000
1.2445,6925.0000
71.6675,6926.0000
6.0595,6927.0000
13.3214,6928.0000
3.8714,6929.0000
-54.4732,6930.0000
-78.8927,6931.0000
0.5579,6932.0000
-38.4544,6933.0000
12.3386,6934.0000
-3.4724,6935.0000
-5.6902,6936.0000
56.6147,6937.0000
-35.8078,6938.0000
-6.1608,6939.0000
5.5051,6940.0000
90.6811,6941.0000
-13.0937,6942.0000
-23.3439,6943.0000
-73.1223,6944.0000
65.7410,6945.0000
38.9366,6946.0000
32.7782,6947.0000
28.0463,6948.0000
7.6447,6949.0000
-65.4219,6950.0000
4.2928,6951.0000
-44.2057,6952.0000
-14.7644,6953.0000
-27.7030,6954.0000
42.5187,6955.0000
-31.9708,6956.0000
64.2033,6957.0000
33.0103,6958.0000
20.0104,6959.0000
10.8819,6960.0000
-59.8009,6961.0000
1.6243,6962.0000
-40.0490,6963.0000
65.8039,6964.0000
-2.5001,6965.0000
0.1079,6966.0000
-48.3571,6967.0000
-47.2190,6968.0000
14.8884,6969.0000
-8.1271,6970.0000
1.7159,6971.0000
-50.4136,6972.0000
-103.2436,6973.0000
87.1519,6974.0000
45.8990,6975.0000
-9.1931,6976.0000
-39.2174,6977.0000
-46.7898,6978.0000
58.1808,6979.0000
13.7650,6980.0000
-2.3894,6981.0000
-35.8123,6982.0000
27.9571,6983.0000
-70.1705,6984.0000
40.7924,6985.0000
-9.5309,6986.0000
-8.8380,6987.0000
2.5636,6988.0000
-34.3662,6989.0000
42.3513,6990.0000
81.0711,6991.0000
-51.5184,6992.0000
108.0577,6993.0000
29.5163,6994.0000
-14.1913,6995.0000
-52.7376,6996.0000
-39.2221,6997.0000
-16.6566,6998.0000
-1.4430,6999.0000
24.6797,7000.0000
27.1693,7001.0000
-5.4275,7002.0000
-28.5907,7003.0000
-47.8931,7004.0000
5.0819,7005.0000
-104.2316,7006.0000
-21.2085,7007.0000
-17.9992,7008.0000
-46.5765,7009.0000
-81.5547,7010.0000
-64.1153,7011.0000
-18.4902,7012.0000
24.1844,7013.0000
-19.2384,7014.0000
-63.2029,7015.0000
18.5954,7016.0000
2.6006,7017.0000
21.8415,7018.0000
-44.0479,7019.0000
-17.7591,7020.0000
44.7879,7021.0000
20.5992,7022.0000
-40.3624,7023.0000
48.8606,7024.0000
14.4093,7025.0000
-29.5989,7026.0000
6.6761,7027.0000
-35.3715,7028.0000
52.2108,7029.0000
39.0562,7030.0000
15.7153,7031.0000
33.0485,7032.0000
76.2016,7033.0000
-82.7990,7034.0000
72.6084,7035.0000
-36.8223,7036.0000
-92.9189,7037.0000
9.9126,7038.0000
-11.0477,7039.0000
-39.7954,7040.0000
9.7049,7041.0000
-29.6638,7042.0000
-68.9710,7043.0000
28.9774,7044.0000
2.8918,7045.0000
-23.2992,7046.0000
83.0695,7047.0000
55.3391,7048.0000
5.1591,7050.0000
-41.1970,7051.0000
30.4740,7052.0000
-6.7331,7053.0000
19.5934,7054.0000
-31.3873,7055.0000
35.5011,7056.0000
-1.6728,7057.0000
5.6411,7058.0000
-12.7562,7059.0000
14.1019,7060.0000
81.6247,7061.0000
-25.2223,7062.0000
6.6553,7063.0000
-28.7748,7064.0000
-3.0062,7065.0000
-30.5030,7066.0000
-10.9143,7067.0000
26.3239,7068.0000
-0.6116,7069.0000
-43.6192,7070.0000
-53.2626,7071.0000
3.9194,7072.0000
34.3419,7073.0000
-5.9167,7074.0000
-31.5710,7075.0000
-12.6918,7076.0000
-30.2809,7077.0000
-20.6681,7078.0000
31.4607,7079.0000
-45.5436,7080.0000
22.0165,7081.0000
24.6891,7082.0000
14.0229,7083.0000
30.5778,7084.0000
-56.1764,7085.0000
25.5577,7086.0000
21.3455,7087.0000
47.2438,7088.0000
-18.6500,7089.0000
-24.9190,7090.0000
-28.9273,7091.0000
-58.9962,7092.0000
-10.0458,7093.0000
28.3837,7094.0000
31.4528,7095.0000
63.4313,7096.0000
1.8395,7097.0000
-21.0567,7098.0000
37.6506,7099.0000
-18.4062,7100.0000
-72.7915,7101.0000
-21.1789,7102.0000
52.4505,7103.0000
33.4059,7104.0000
17.5879,7105.0000
-33.0435,7106.0000
5.0460,7107.0000
64.3118,7108.0000
-46.7799,7109.0000
-91.3861,7110.0000
60.1395,7111.0000
-45.1057,7112.0000
21.0166,7113.0000
127.3591,7114.0000
42.9977,7115.0000
-35.1526,7116.0000
56.5878,7117.0000
43.1281,7118.0000
18.0265,7119.0000
-7.6570,7120.0000
64.8640,7121.0000
1.5996,7122.0000
-10.3207,7123.0000
16.9285,7124.0000
-49.8593,7125.0000
13.8286,7126.0000
2.8042,7127.0000
-15.9823,7128.0000
-6.5829,7129.0000
90.9848,7130.0000
-20.9138,7131.0000
-55.2741,7132.0000
10.4008,7133.0000
1.7556,7134.0000
-41.0474,7135.0000
-22.7847,7136.0000
-23.4313,7137.0000
-75.6031,7138.0000
-17.8550,7139.0000
-57.5411,7140.0000
-1.4862,7141.0000
-87.3269,7142.0000
-20.0551,7143.0000
46.2439,7144.0000
49.8380,7145.0000
-37.7288,7146.0000
27.3035,7147.0000
-25.8316,7148.0000
-16.2275,7149.0000
-64.4729,7150.0000
3.4031,7151.0000
-25.0504,7152.0000
-122.9691,7153.0000
-31.0838,7154.0000
-36.6542,7155.0000
-0.3090,7156.0000
22.9807,7157.0000
15.0237,7158.0000
23.5006,7159.0000
-3.2161,7160.0000
-47.3555,7161.0000
-46.9605,7162.0000
-4.2315,7163.0000
-17.9301,7164.0000
8.9808,7165.0000
-6.5645,7166.0000
2.4065,7167.0000
-31.5406,7168.0000
2.7079,7169.0000
19.5621,7170.0000
-31.5076,7171.0000
49.0512,7172.0000
4.5223,7173.0000
-7.9240,7174.0000
-76.5797,7175.0000
-54.0247,7176.0000
-16.0195,7177.0000
-0.0454,7178.0000
-15.8760,7179.0000
-97.1078,7180.0000
-7.9673,7181.0000
-49.2382,7182.0000
-6.9808,7183.0000
1.8078,7184.0000
89.8815,7185.0000
-63.1879,7186.0000
37.4142,7187.0000
-33.9864,7188.0000
25.8490,7189.0000
41.2797,7190.0000
-26.2154,7191.0000
70.4788,7192.0000
54.8798,7193.0000
110.8715,7194.0000
3.1628,7195.0000
62.7670,7196.0000
-43.5333,7197.0000
31.8740,7198.0000
-18.7786,7199.0000
-48.9538,7200.0000
58.8505,7201.0000
104.8788,7202.0000
24.2688,7203.0000
-13.1484,7204.0000
-55.3796,7205.0000
-93.8437,7206.0000
18.6865,7207.0000
41.8260,7208.0000
-4.3927,7209.0000
-127.8194,7210.0000
-35.3038,7211.0000
-76.2915,7212.0000
21.2854,7213.0000
101.2690,7214.0000
16.4795,7215.0000
-56.2888,7216.0000
-6.4690,7217.0000
7.9795,7218.0000
2.7188,7219.0000
59.1243,7220.0000
29.3430,7221.0000
18.0670,7222.0000
-50.9278,7223.0000
-51.9023,7224.0000
-35.5081,7225.0000
-46.3020,7226.0000
20.8751,7227.0000
-12.7357,7228.0000
-59.0031,7229.0000
5.1402,7230.0000
73.4834,7231.0000
-33.2301,7232.0000
11.4802,7233.0000
14.8739,7234.0000
-15.2901,7235.0000
-0.4141,7236.0000
35.0847,7237.0000
19.3096,7238.0000
-5.4105,7239.0000
-41.8577,7240.0000
-0.4348,7241.0000
-10.7630,7242.0000
61.7988,7243.0000
1.1575,7244.0000
-14.7961,7245.0000
14.9910,7246.0000
-3.6248,7247.0000
43.2161,7248.0000
-17.2659,7249.0000
-79.0970,7250.0000
109.0636,7251.0000
-57.3777,7252.0000
23.4489,7253.0000
-46.7567,7254.0000
3.7494,7255.0000
-22.2811,7256.0000
-41.9990,7257.0000
-17.9620,7258.0000
-32.4952,7259.0000
11.2670,7260.0000
-115.2654,7261.0000
-22.2708,7262.0000
-7.3188,7263.0000
15.1774,7264.0000
-14.8515,7265.0000
-69.2271,7266.0000
-80.3493,7267.0000
14.6275,7268.0000
-16.5086,7269.0000
1.8259,7270.0000
-16.4200,7271.0000
-47.9974,7272.0000
62.0802,7273.0000
-30.5126,7274.0000
92.3322,7275.0000
116.2272,7276.0000
12.1194,7277.0000
-15.8058,7278.0000
-22.7607,7279.0000
-17.0921,7280.0000
38.5985,7281.0000
-48.1068,7282.0000
66.8833,7283.0000
-112.3003,7284.0000
-0.0010,7285.0000
7.6661,7286.0000
-73.7143,7287.0000
19.1259,7288.0000
14.3503,7289.0000
34.2836,7290.0000
5.0678,7291.0000
-7.0814,7292.0000
-10.7888,7293.0000
41.4252,7294.0000
15.4877,7295.0000
71.2329,7296.0000
-27.4683,7297.0000
74.1643,7298.0000
99.7128,7299.0000
-0.0347,7300.0000
-88.9241,7301.0000
27.9935,7302.0000
64.8706,7303.0000
58.8985,7304.0000
56.9767,7305.0000
-46.1561,7306.0000
-20.8217,7307.0000
71.4975,7308.0000
36.6292,7309.0000
33.5270,7310.0000
-18.4875,7311.0000
-22.0268,7312.0000
-50.5186,7313.0000
0.0177,7314.0000
36.6987,7315.0000
23.9006,7316.0000
-49.7486,7317.0000
10.3455,7318.0000
-38.6031,7319.0000
-9.5086,7320.0000
20.6474,7321.0000
-50.0740,7322.0000
-77.3556,7323.0000
48.5461,7324.0000
18.6139,7325.0000
13.8474,7326.0000
22.2974,7327.0000
-53.8668,7328.0000
-70.3778,7329.0000
-1.6416,7330.0000
-39.9121,7331.0000
53.9244,7332.0000
6.6944,7333.0000
-26.4990,7334.0000
-16.7943,7335.0000
-66.2498,7336.0000
60.7330,7337.0000
14.9519,7338.0000
-22.2358,7339.0000
-59.9226,7340.0000
-58.7885,7341.0000
-6.6693,7342.0000
-16.6583,7343.0000
29.2324,7344.0000
-20.7979,7345.0000
46.1002,7346.0000
-36.6154,7347.0000
-61.5324,7348.0000
-23.8201,7349.0000
36.3408,7350.0000
-4.5668,7351.0000
4.4090,7352.0000
87.3055,7353.0000
118.3306,7354.0000
22.4100,7355.0000
54.1766,7356.0000
-21.0889,7357.0000
-31.4770,7358.0000
23.0541,7359.0000
-35.4267,7360.0000
-16.6134,7361.0000
80.1426,7362.0000
-21.9567,7363.0000
2.6725,7364.0000
5.9427,7365.0000
-6.6577,7366.0000
37.6124,7367.0000
24.7917,7368.0000
84.2050,7369.0000
-0.9123,7370.0000
37.7450,7371.0000
7.5337,7372.0000
8.5190,7373.0000
-60.0895,7374.0000
43.1545,7375.0000
-34.0050,7376.0000
39.7618,7377.0000
8.3478,7378.0000
43.9687,7379.0000
-39.9799,7380.0000
-44.5507,7381.0000
24.9928,7382.0000
-40.4695,7383.0000
2.6222,7384.0000
-22.2885,7385.0000
-48.6541,7386.0000
-27.1272,7387.0000
9.2829,7388.0000
